year,month,station
1983.0,10.0,southampton
1983.0,11.0,southampton
1983.0,12.0,southampton
1984.0,1.0,southampton
1984.0,2.0,southampton
1984.0,3.0,southampton
1984.0,4.0,southampton
1984.0,5.0,southampton
1984.0,6.0,southampton
1984.0,7.0,southampton
1984.0,8.0,southampton
1984.0,9.0,southampton
1984.0,10.0,southampton
1984.0,11.0,southampton
1984.0,12.0,southampton
1985.0,1.0,southampton
1985.0,2.0,southampton
1985.0,3.0,southampton
1985.0,4.0,southampton
1985.0,5.0,southampton
1985.0,6.0,southampton
1985.0,7.0,southampton
1985.0,8.0,southampton
1985.0,9.0,southampton
1985.0,10.0,southampton
1985.0,11.0,southampton
1985.0,12.0,southampton
1986.0,1.0,southampton
1986.0,2.0,southampton
1986.0,3.0,southampton
1986.0,4.0,southampton
1986.0,5.0,southampton
1986.0,6.0,southampton
1986.0,7.0,southampton
1986.0,8.0,southampton
1986.0,9.0,southampton
1986.0,10.0,southampton
1986.0,11.0,southampton
1986.0,12.0,southampton
1987.0,1.0,southampton
1987.0,2.0,southampton
1987.0,3.0,southampton
1987.0,4.0,southampton
1987.0,5.0,southampton
1987.0,6.0,southampton
1987.0,7.0,southampton
1987.0,8.0,southampton
1987.0,9.0,southampton
1987.0,10.0,southampton
1987.0,11.0,southampton
1987.0,12.0,southampton
1988.0,1.0,southampton
1988.0,2.0,southampton
1988.0,3.0,southampton
1988.0,4.0,southampton
1988.0,5.0,southampton
1988.0,6.0,southampton
1988.0,7.0,southampton
1988.0,8.0,southampton
1988.0,9.0,southampton
1988.0,10.0,southampton
1988.0,11.0,southampton
1988.0,12.0,southampton
1989.0,1.0,southampton
1989.0,2.0,southampton
1989.0,3.0,southampton
1989.0,4.0,southampton
1989.0,5.0,southampton
1989.0,6.0,southampton
1989.0,7.0,southampton
1989.0,8.0,southampton
1989.0,9.0,southampton
1989.0,10.0,southampton
1989.0,11.0,southampton
1989.0,12.0,southampton
1990.0,1.0,southampton
1990.0,2.0,southampton
1990.0,3.0,southampton
1990.0,4.0,southampton
1990.0,5.0,southampton
1990.0,6.0,southampton
1990.0,7.0,southampton
1990.0,8.0,southampton
1990.0,9.0,southampton
1990.0,10.0,southampton
1990.0,11.0,southampton
1990.0,12.0,southampton
1991.0,1.0,southampton
1991.0,2.0,southampton
1991.0,3.0,southampton
1991.0,4.0,southampton
1991.0,5.0,southampton
1991.0,6.0,southampton
1991.0,7.0,southampton
1991.0,8.0,southampton
1991.0,9.0,southampton
1991.0,10.0,southampton
1991.0,11.0,southampton
1991.0,12.0,southampton
1992.0,1.0,southampton
1992.0,2.0,southampton
1992.0,3.0,southampton
1992.0,4.0,southampton
1992.0,5.0,southampton
1992.0,6.0,southampton
1992.0,7.0,southampton
1992.0,8.0,southampton
1992.0,9.0,southampton
1992.0,10.0,southampton
1992.0,11.0,southampton
1992.0,12.0,southampton
1993.0,1.0,southampton
1993.0,2.0,southampton
1993.0,3.0,southampton
1993.0,4.0,southampton
1993.0,5.0,southampton
1993.0,6.0,southampton
1993.0,7.0,southampton
1993.0,8.0,southampton
1993.0,9.0,southampton
1993.0,10.0,southampton
1993.0,11.0,southampton
1993.0,12.0,southampton
1994.0,1.0,southampton
1994.0,2.0,southampton
1994.0,3.0,southampton
1994.0,4.0,southampton
1994.0,5.0,southampton
1994.0,6.0,southampton
1994.0,7.0,southampton
1994.0,8.0,southampton
1994.0,9.0,southampton
1994.0,10.0,southampton
1994.0,11.0,southampton
1994.0,12.0,southampton
1995.0,1.0,southampton
1995.0,2.0,southampton
1995.0,3.0,southampton
1995.0,4.0,southampton
1995.0,5.0,southampton
1995.0,6.0,southampton
1995.0,7.0,southampton
1995.0,8.0,southampton
1995.0,9.0,southampton
1995.0,10.0,southampton
1995.0,11.0,southampton
1995.0,12.0,southampton
1996.0,1.0,southampton
1996.0,2.0,southampton
1996.0,3.0,southampton
1996.0,4.0,southampton
1996.0,5.0,southampton
1996.0,6.0,southampton
1996.0,7.0,southampton
1996.0,8.0,southampton
1996.0,9.0,southampton
1996.0,10.0,southampton
1996.0,11.0,southampton
1996.0,12.0,southampton
1997.0,1.0,southampton
1997.0,2.0,southampton
1997.0,3.0,southampton
1997.0,4.0,southampton
1997.0,5.0,southampton
1997.0,6.0,southampton
1997.0,7.0,southampton
1997.0,8.0,southampton
1997.0,9.0,southampton
1997.0,10.0,southampton
1997.0,11.0,southampton
1997.0,12.0,southampton
1998.0,1.0,southampton
1998.0,2.0,southampton
1998.0,3.0,southampton
1998.0,4.0,southampton
1998.0,5.0,southampton
1998.0,6.0,southampton
1998.0,7.0,southampton
1998.0,8.0,southampton
1998.0,9.0,southampton
1998.0,10.0,southampton
1998.0,11.0,southampton
1998.0,12.0,southampton
1999.0,1.0,southampton
1999.0,2.0,southampton
1999.0,3.0,southampton
1999.0,4.0,southampton
1999.0,5.0,southampton
1999.0,6.0,southampton
1999.0,7.0,southampton
1999.0,8.0,southampton
1999.0,9.0,southampton
1999.0,10.0,southampton
1999.0,11.0,southampton
1999.0,12.0,southampton
2000.0,1.0,southampton
2000.0,2.0,southampton
2000.0,3.0,southampton
,,southampton
1873.0,7.0,stornoway
1873.0,8.0,stornoway
1873.0,9.0,stornoway
1873.0,10.0,stornoway
1873.0,11.0,stornoway
1873.0,12.0,stornoway
1874.0,1.0,stornoway
1874.0,2.0,stornoway
1874.0,3.0,stornoway
1874.0,4.0,stornoway
1874.0,5.0,stornoway
1874.0,6.0,stornoway
1874.0,7.0,stornoway
1874.0,8.0,stornoway
1874.0,9.0,stornoway
1874.0,10.0,stornoway
1874.0,11.0,stornoway
1874.0,12.0,stornoway
1875.0,1.0,stornoway
1875.0,2.0,stornoway
1875.0,3.0,stornoway
1875.0,4.0,stornoway
1875.0,5.0,stornoway
1875.0,6.0,stornoway
1875.0,7.0,stornoway
1875.0,8.0,stornoway
1875.0,9.0,stornoway
1875.0,10.0,stornoway
1875.0,11.0,stornoway
1875.0,12.0,stornoway
1876.0,1.0,stornoway
1876.0,2.0,stornoway
1876.0,3.0,stornoway
1876.0,4.0,stornoway
1876.0,5.0,stornoway
1876.0,6.0,stornoway
1876.0,7.0,stornoway
1876.0,8.0,stornoway
1876.0,9.0,stornoway
1876.0,10.0,stornoway
1876.0,11.0,stornoway
1876.0,12.0,stornoway
1877.0,1.0,stornoway
1877.0,2.0,stornoway
1877.0,3.0,stornoway
1877.0,4.0,stornoway
1877.0,5.0,stornoway
1877.0,6.0,stornoway
1877.0,7.0,stornoway
1877.0,8.0,stornoway
1877.0,9.0,stornoway
1877.0,10.0,stornoway
1877.0,11.0,stornoway
1877.0,12.0,stornoway
1878.0,1.0,stornoway
1878.0,2.0,stornoway
1878.0,3.0,stornoway
1878.0,4.0,stornoway
1878.0,5.0,stornoway
1878.0,6.0,stornoway
1878.0,7.0,stornoway
1878.0,8.0,stornoway
1878.0,9.0,stornoway
1878.0,10.0,stornoway
1878.0,11.0,stornoway
1878.0,12.0,stornoway
1879.0,1.0,stornoway
1879.0,2.0,stornoway
1879.0,3.0,stornoway
1879.0,4.0,stornoway
1879.0,5.0,stornoway
1879.0,6.0,stornoway
1879.0,7.0,stornoway
1879.0,8.0,stornoway
1879.0,9.0,stornoway
1879.0,10.0,stornoway
1879.0,11.0,stornoway
1879.0,12.0,stornoway
1880.0,1.0,stornoway
1880.0,2.0,stornoway
1880.0,3.0,stornoway
1880.0,4.0,stornoway
1880.0,5.0,stornoway
1880.0,6.0,stornoway
1880.0,7.0,stornoway
1880.0,8.0,stornoway
1880.0,9.0,stornoway
1880.0,10.0,stornoway
1880.0,11.0,stornoway
1880.0,12.0,stornoway
1881.0,1.0,stornoway
1881.0,2.0,stornoway
1881.0,3.0,stornoway
1881.0,4.0,stornoway
1881.0,5.0,stornoway
1881.0,6.0,stornoway
1881.0,7.0,stornoway
1881.0,8.0,stornoway
1881.0,9.0,stornoway
1881.0,10.0,stornoway
1881.0,11.0,stornoway
1881.0,12.0,stornoway
1882.0,1.0,stornoway
1882.0,2.0,stornoway
1882.0,3.0,stornoway
1882.0,4.0,stornoway
1882.0,5.0,stornoway
1882.0,6.0,stornoway
1882.0,7.0,stornoway
1882.0,8.0,stornoway
1882.0,9.0,stornoway
1882.0,10.0,stornoway
1882.0,11.0,stornoway
1882.0,12.0,stornoway
1883.0,1.0,stornoway
1883.0,2.0,stornoway
1883.0,3.0,stornoway
1883.0,4.0,stornoway
1883.0,5.0,stornoway
1883.0,6.0,stornoway
1883.0,7.0,stornoway
1883.0,8.0,stornoway
1883.0,9.0,stornoway
1883.0,10.0,stornoway
1883.0,11.0,stornoway
1883.0,12.0,stornoway
1884.0,1.0,stornoway
1884.0,2.0,stornoway
1884.0,3.0,stornoway
1884.0,4.0,stornoway
1884.0,5.0,stornoway
1884.0,6.0,stornoway
1884.0,7.0,stornoway
1884.0,8.0,stornoway
1884.0,9.0,stornoway
1884.0,10.0,stornoway
1884.0,11.0,stornoway
1884.0,12.0,stornoway
1885.0,1.0,stornoway
1885.0,2.0,stornoway
1885.0,3.0,stornoway
1885.0,4.0,stornoway
1885.0,5.0,stornoway
1885.0,6.0,stornoway
1885.0,7.0,stornoway
1885.0,8.0,stornoway
1885.0,9.0,stornoway
1885.0,10.0,stornoway
1885.0,11.0,stornoway
1885.0,12.0,stornoway
1886.0,1.0,stornoway
1886.0,2.0,stornoway
1886.0,3.0,stornoway
1886.0,4.0,stornoway
1886.0,5.0,stornoway
1886.0,6.0,stornoway
1886.0,7.0,stornoway
1886.0,8.0,stornoway
1886.0,9.0,stornoway
1886.0,10.0,stornoway
1886.0,11.0,stornoway
1886.0,12.0,stornoway
1887.0,1.0,stornoway
1887.0,2.0,stornoway
1887.0,3.0,stornoway
1887.0,4.0,stornoway
1887.0,5.0,stornoway
1887.0,6.0,stornoway
1887.0,7.0,stornoway
1887.0,8.0,stornoway
1887.0,9.0,stornoway
1887.0,10.0,stornoway
1887.0,11.0,stornoway
1887.0,12.0,stornoway
1888.0,1.0,stornoway
1888.0,2.0,stornoway
1888.0,3.0,stornoway
1888.0,4.0,stornoway
1888.0,5.0,stornoway
1888.0,6.0,stornoway
1888.0,7.0,stornoway
1888.0,8.0,stornoway
1888.0,9.0,stornoway
1888.0,10.0,stornoway
1888.0,11.0,stornoway
1888.0,12.0,stornoway
1889.0,1.0,stornoway
1889.0,2.0,stornoway
1889.0,3.0,stornoway
1889.0,4.0,stornoway
1889.0,5.0,stornoway
1889.0,6.0,stornoway
1889.0,7.0,stornoway
1889.0,8.0,stornoway
1889.0,9.0,stornoway
1889.0,10.0,stornoway
1889.0,11.0,stornoway
1889.0,12.0,stornoway
1890.0,1.0,stornoway
1890.0,2.0,stornoway
1890.0,3.0,stornoway
1890.0,4.0,stornoway
1890.0,5.0,stornoway
1890.0,6.0,stornoway
1890.0,7.0,stornoway
1890.0,8.0,stornoway
1890.0,9.0,stornoway
1890.0,10.0,stornoway
1890.0,11.0,stornoway
1890.0,12.0,stornoway
1891.0,1.0,stornoway
1891.0,2.0,stornoway
1891.0,3.0,stornoway
1891.0,4.0,stornoway
1891.0,5.0,stornoway
1891.0,6.0,stornoway
1891.0,7.0,stornoway
1891.0,8.0,stornoway
1891.0,9.0,stornoway
1891.0,10.0,stornoway
1891.0,11.0,stornoway
1891.0,12.0,stornoway
1892.0,1.0,stornoway
1892.0,2.0,stornoway
1892.0,3.0,stornoway
1892.0,4.0,stornoway
1892.0,5.0,stornoway
1892.0,6.0,stornoway
1892.0,7.0,stornoway
1892.0,8.0,stornoway
1892.0,9.0,stornoway
1892.0,10.0,stornoway
1892.0,11.0,stornoway
1892.0,12.0,stornoway
1893.0,1.0,stornoway
1893.0,2.0,stornoway
1893.0,3.0,stornoway
1893.0,4.0,stornoway
1893.0,5.0,stornoway
1893.0,6.0,stornoway
1893.0,7.0,stornoway
1893.0,8.0,stornoway
1893.0,9.0,stornoway
1893.0,10.0,stornoway
1893.0,11.0,stornoway
1893.0,12.0,stornoway
1894.0,1.0,stornoway
1894.0,2.0,stornoway
1894.0,3.0,stornoway
1894.0,4.0,stornoway
1894.0,5.0,stornoway
1894.0,6.0,stornoway
1894.0,7.0,stornoway
1894.0,8.0,stornoway
1894.0,9.0,stornoway
1894.0,10.0,stornoway
1894.0,11.0,stornoway
1894.0,12.0,stornoway
1895.0,1.0,stornoway
1895.0,2.0,stornoway
1895.0,3.0,stornoway
1895.0,4.0,stornoway
1895.0,5.0,stornoway
1895.0,6.0,stornoway
1895.0,7.0,stornoway
1895.0,8.0,stornoway
1895.0,9.0,stornoway
1895.0,10.0,stornoway
1895.0,11.0,stornoway
1895.0,12.0,stornoway
1896.0,1.0,stornoway
1896.0,2.0,stornoway
1896.0,3.0,stornoway
1896.0,4.0,stornoway
1896.0,5.0,stornoway
1896.0,6.0,stornoway
1896.0,7.0,stornoway
1896.0,8.0,stornoway
1896.0,9.0,stornoway
1896.0,10.0,stornoway
1896.0,11.0,stornoway
1896.0,12.0,stornoway
1897.0,1.0,stornoway
1897.0,2.0,stornoway
1897.0,3.0,stornoway
1897.0,4.0,stornoway
1897.0,5.0,stornoway
1897.0,6.0,stornoway
1897.0,7.0,stornoway
1897.0,8.0,stornoway
1897.0,9.0,stornoway
1897.0,10.0,stornoway
1897.0,11.0,stornoway
1897.0,12.0,stornoway
1898.0,1.0,stornoway
1898.0,2.0,stornoway
1898.0,3.0,stornoway
1898.0,4.0,stornoway
1898.0,5.0,stornoway
1898.0,6.0,stornoway
1898.0,7.0,stornoway
1898.0,8.0,stornoway
1898.0,9.0,stornoway
1898.0,10.0,stornoway
1898.0,11.0,stornoway
1898.0,12.0,stornoway
1899.0,1.0,stornoway
1899.0,2.0,stornoway
1899.0,3.0,stornoway
1899.0,4.0,stornoway
1899.0,5.0,stornoway
1899.0,6.0,stornoway
1899.0,7.0,stornoway
1899.0,8.0,stornoway
1899.0,9.0,stornoway
1899.0,10.0,stornoway
1899.0,11.0,stornoway
1899.0,12.0,stornoway
1900.0,1.0,stornoway
1900.0,2.0,stornoway
1900.0,3.0,stornoway
1900.0,4.0,stornoway
1900.0,5.0,stornoway
1900.0,6.0,stornoway
1900.0,7.0,stornoway
1900.0,8.0,stornoway
1900.0,9.0,stornoway
1900.0,10.0,stornoway
1900.0,11.0,stornoway
1900.0,12.0,stornoway
1901.0,1.0,stornoway
1901.0,2.0,stornoway
1901.0,3.0,stornoway
1901.0,4.0,stornoway
1901.0,5.0,stornoway
1901.0,6.0,stornoway
1901.0,7.0,stornoway
1901.0,8.0,stornoway
1901.0,9.0,stornoway
1901.0,10.0,stornoway
1901.0,11.0,stornoway
1901.0,12.0,stornoway
1902.0,1.0,stornoway
1902.0,2.0,stornoway
1902.0,3.0,stornoway
1902.0,4.0,stornoway
1902.0,5.0,stornoway
1902.0,6.0,stornoway
1902.0,7.0,stornoway
1902.0,8.0,stornoway
1902.0,9.0,stornoway
1902.0,10.0,stornoway
1902.0,11.0,stornoway
1902.0,12.0,stornoway
1903.0,1.0,stornoway
1903.0,2.0,stornoway
1903.0,3.0,stornoway
1903.0,4.0,stornoway
1903.0,5.0,stornoway
1903.0,6.0,stornoway
1903.0,7.0,stornoway
1903.0,8.0,stornoway
1903.0,9.0,stornoway
1903.0,10.0,stornoway
1903.0,11.0,stornoway
1903.0,12.0,stornoway
1904.0,1.0,stornoway
1904.0,2.0,stornoway
1904.0,3.0,stornoway
1904.0,4.0,stornoway
1904.0,5.0,stornoway
1904.0,6.0,stornoway
1904.0,7.0,stornoway
1904.0,8.0,stornoway
1904.0,9.0,stornoway
1904.0,10.0,stornoway
1904.0,11.0,stornoway
1904.0,12.0,stornoway
1905.0,1.0,stornoway
1905.0,2.0,stornoway
1905.0,3.0,stornoway
1905.0,4.0,stornoway
1905.0,5.0,stornoway
1905.0,6.0,stornoway
1905.0,7.0,stornoway
1905.0,8.0,stornoway
1905.0,9.0,stornoway
1905.0,10.0,stornoway
1905.0,11.0,stornoway
1905.0,12.0,stornoway
1906.0,1.0,stornoway
1906.0,2.0,stornoway
1906.0,3.0,stornoway
1906.0,4.0,stornoway
1906.0,5.0,stornoway
1906.0,6.0,stornoway
1906.0,7.0,stornoway
1906.0,8.0,stornoway
1906.0,9.0,stornoway
1906.0,10.0,stornoway
1906.0,11.0,stornoway
1906.0,12.0,stornoway
1907.0,1.0,stornoway
1907.0,2.0,stornoway
1907.0,3.0,stornoway
1907.0,4.0,stornoway
1907.0,5.0,stornoway
1907.0,6.0,stornoway
1907.0,7.0,stornoway
1907.0,8.0,stornoway
1907.0,9.0,stornoway
1907.0,10.0,stornoway
1907.0,11.0,stornoway
1907.0,12.0,stornoway
1908.0,1.0,stornoway
1908.0,2.0,stornoway
1908.0,3.0,stornoway
1908.0,4.0,stornoway
1908.0,5.0,stornoway
1908.0,6.0,stornoway
1908.0,7.0,stornoway
1908.0,8.0,stornoway
1908.0,9.0,stornoway
1908.0,10.0,stornoway
1908.0,11.0,stornoway
1908.0,12.0,stornoway
1909.0,1.0,stornoway
1909.0,2.0,stornoway
1909.0,3.0,stornoway
1909.0,4.0,stornoway
1909.0,5.0,stornoway
1909.0,6.0,stornoway
1909.0,7.0,stornoway
1909.0,8.0,stornoway
1909.0,9.0,stornoway
1909.0,10.0,stornoway
1909.0,11.0,stornoway
1909.0,12.0,stornoway
1910.0,1.0,stornoway
1910.0,2.0,stornoway
1910.0,3.0,stornoway
1910.0,4.0,stornoway
1910.0,5.0,stornoway
1910.0,6.0,stornoway
1910.0,7.0,stornoway
1910.0,8.0,stornoway
1910.0,9.0,stornoway
1910.0,10.0,stornoway
1910.0,11.0,stornoway
1910.0,12.0,stornoway
1911.0,1.0,stornoway
1911.0,2.0,stornoway
1911.0,3.0,stornoway
1911.0,4.0,stornoway
1911.0,5.0,stornoway
1911.0,6.0,stornoway
1911.0,7.0,stornoway
1911.0,8.0,stornoway
1911.0,9.0,stornoway
1911.0,10.0,stornoway
1911.0,11.0,stornoway
1911.0,12.0,stornoway
1912.0,1.0,stornoway
1912.0,2.0,stornoway
1912.0,3.0,stornoway
1912.0,4.0,stornoway
1912.0,5.0,stornoway
1912.0,6.0,stornoway
1912.0,7.0,stornoway
1912.0,8.0,stornoway
1912.0,9.0,stornoway
1912.0,10.0,stornoway
1912.0,11.0,stornoway
1912.0,12.0,stornoway
1913.0,1.0,stornoway
1913.0,2.0,stornoway
1913.0,3.0,stornoway
1913.0,4.0,stornoway
1913.0,5.0,stornoway
1913.0,6.0,stornoway
1913.0,7.0,stornoway
1913.0,8.0,stornoway
1913.0,9.0,stornoway
1913.0,10.0,stornoway
1913.0,11.0,stornoway
1913.0,12.0,stornoway
1914.0,1.0,stornoway
1914.0,2.0,stornoway
1914.0,3.0,stornoway
1914.0,4.0,stornoway
1914.0,5.0,stornoway
1914.0,6.0,stornoway
1914.0,7.0,stornoway
1914.0,8.0,stornoway
1914.0,9.0,stornoway
1914.0,10.0,stornoway
1914.0,11.0,stornoway
1914.0,12.0,stornoway
1915.0,1.0,stornoway
1915.0,2.0,stornoway
1915.0,3.0,stornoway
1915.0,4.0,stornoway
1915.0,5.0,stornoway
1915.0,6.0,stornoway
1915.0,7.0,stornoway
1915.0,8.0,stornoway
1915.0,9.0,stornoway
1915.0,10.0,stornoway
1915.0,11.0,stornoway
1915.0,12.0,stornoway
1916.0,1.0,stornoway
1916.0,2.0,stornoway
1916.0,3.0,stornoway
1916.0,4.0,stornoway
1916.0,5.0,stornoway
1916.0,6.0,stornoway
1916.0,7.0,stornoway
1916.0,8.0,stornoway
1916.0,9.0,stornoway
1916.0,10.0,stornoway
1916.0,11.0,stornoway
1916.0,12.0,stornoway
1917.0,1.0,stornoway
1917.0,2.0,stornoway
1917.0,3.0,stornoway
1917.0,4.0,stornoway
1917.0,5.0,stornoway
1917.0,6.0,stornoway
1917.0,7.0,stornoway
1917.0,8.0,stornoway
1917.0,9.0,stornoway
1917.0,10.0,stornoway
1917.0,11.0,stornoway
1917.0,12.0,stornoway
1918.0,1.0,stornoway
1918.0,2.0,stornoway
1918.0,3.0,stornoway
1918.0,4.0,stornoway
1918.0,5.0,stornoway
1918.0,6.0,stornoway
1918.0,7.0,stornoway
1918.0,8.0,stornoway
1918.0,9.0,stornoway
1918.0,10.0,stornoway
1918.0,11.0,stornoway
1918.0,12.0,stornoway
1919.0,1.0,stornoway
1919.0,2.0,stornoway
1919.0,3.0,stornoway
1919.0,4.0,stornoway
1919.0,5.0,stornoway
1919.0,6.0,stornoway
1919.0,7.0,stornoway
1919.0,8.0,stornoway
1919.0,9.0,stornoway
1919.0,10.0,stornoway
1919.0,11.0,stornoway
1919.0,12.0,stornoway
1920.0,1.0,stornoway
1920.0,2.0,stornoway
1920.0,3.0,stornoway
1920.0,4.0,stornoway
1920.0,5.0,stornoway
1920.0,6.0,stornoway
1920.0,7.0,stornoway
1920.0,8.0,stornoway
1920.0,9.0,stornoway
1920.0,10.0,stornoway
1920.0,11.0,stornoway
1920.0,12.0,stornoway
1921.0,1.0,stornoway
1921.0,2.0,stornoway
1921.0,3.0,stornoway
1921.0,4.0,stornoway
1921.0,5.0,stornoway
1921.0,6.0,stornoway
1921.0,7.0,stornoway
1921.0,8.0,stornoway
1921.0,9.0,stornoway
1921.0,10.0,stornoway
1921.0,11.0,stornoway
1921.0,12.0,stornoway
1922.0,1.0,stornoway
1922.0,2.0,stornoway
1922.0,3.0,stornoway
1922.0,4.0,stornoway
1922.0,5.0,stornoway
1922.0,6.0,stornoway
1922.0,7.0,stornoway
1922.0,8.0,stornoway
1922.0,9.0,stornoway
1922.0,10.0,stornoway
1922.0,11.0,stornoway
1922.0,12.0,stornoway
1923.0,1.0,stornoway
1923.0,2.0,stornoway
1923.0,3.0,stornoway
1923.0,4.0,stornoway
1923.0,5.0,stornoway
1923.0,6.0,stornoway
1923.0,7.0,stornoway
1923.0,8.0,stornoway
1923.0,9.0,stornoway
1923.0,10.0,stornoway
1923.0,11.0,stornoway
1923.0,12.0,stornoway
1924.0,1.0,stornoway
1924.0,2.0,stornoway
1924.0,3.0,stornoway
1924.0,4.0,stornoway
1924.0,5.0,stornoway
1924.0,6.0,stornoway
1924.0,7.0,stornoway
1924.0,8.0,stornoway
1924.0,9.0,stornoway
1924.0,10.0,stornoway
1924.0,11.0,stornoway
1924.0,12.0,stornoway
1925.0,1.0,stornoway
1925.0,2.0,stornoway
1925.0,3.0,stornoway
1925.0,4.0,stornoway
1925.0,5.0,stornoway
1925.0,6.0,stornoway
1925.0,7.0,stornoway
1925.0,8.0,stornoway
1925.0,9.0,stornoway
1925.0,10.0,stornoway
1925.0,11.0,stornoway
1925.0,12.0,stornoway
1926.0,1.0,stornoway
1926.0,2.0,stornoway
1926.0,3.0,stornoway
1926.0,4.0,stornoway
1926.0,5.0,stornoway
1926.0,6.0,stornoway
1926.0,7.0,stornoway
1926.0,8.0,stornoway
1926.0,9.0,stornoway
1926.0,10.0,stornoway
1926.0,11.0,stornoway
1926.0,12.0,stornoway
1927.0,1.0,stornoway
1927.0,2.0,stornoway
1927.0,3.0,stornoway
1927.0,4.0,stornoway
1927.0,5.0,stornoway
1927.0,6.0,stornoway
1927.0,7.0,stornoway
1927.0,8.0,stornoway
1927.0,9.0,stornoway
1927.0,10.0,stornoway
1927.0,11.0,stornoway
1927.0,12.0,stornoway
1928.0,1.0,stornoway
1928.0,2.0,stornoway
1928.0,3.0,stornoway
1928.0,4.0,stornoway
1928.0,5.0,stornoway
1928.0,6.0,stornoway
1928.0,7.0,stornoway
1928.0,8.0,stornoway
1928.0,9.0,stornoway
1928.0,10.0,stornoway
1928.0,11.0,stornoway
1928.0,12.0,stornoway
1929.0,1.0,stornoway
1929.0,2.0,stornoway
1929.0,3.0,stornoway
1929.0,4.0,stornoway
1929.0,5.0,stornoway
1929.0,6.0,stornoway
1929.0,7.0,stornoway
1929.0,8.0,stornoway
1929.0,9.0,stornoway
1929.0,10.0,stornoway
1929.0,11.0,stornoway
1929.0,12.0,stornoway
1930.0,1.0,stornoway
1930.0,2.0,stornoway
1930.0,3.0,stornoway
1930.0,4.0,stornoway
1930.0,5.0,stornoway
1930.0,6.0,stornoway
1930.0,7.0,stornoway
1930.0,8.0,stornoway
1930.0,9.0,stornoway
1930.0,10.0,stornoway
1930.0,11.0,stornoway
1930.0,12.0,stornoway
1931.0,1.0,stornoway
1931.0,2.0,stornoway
1931.0,3.0,stornoway
1931.0,4.0,stornoway
1931.0,5.0,stornoway
1931.0,6.0,stornoway
1931.0,7.0,stornoway
1931.0,8.0,stornoway
1931.0,9.0,stornoway
1931.0,10.0,stornoway
1931.0,11.0,stornoway
1931.0,12.0,stornoway
1932.0,1.0,stornoway
1932.0,2.0,stornoway
1932.0,3.0,stornoway
1932.0,4.0,stornoway
1932.0,5.0,stornoway
1932.0,6.0,stornoway
1932.0,7.0,stornoway
1932.0,8.0,stornoway
1932.0,9.0,stornoway
1932.0,10.0,stornoway
1932.0,11.0,stornoway
1932.0,12.0,stornoway
1933.0,1.0,stornoway
1933.0,2.0,stornoway
1933.0,3.0,stornoway
1933.0,4.0,stornoway
1933.0,5.0,stornoway
1933.0,6.0,stornoway
1933.0,7.0,stornoway
1933.0,8.0,stornoway
1933.0,9.0,stornoway
1933.0,10.0,stornoway
